公司,事業統編,行業大類,2023,2024,2015,2016,2017,2018,2019,2020,2021
漢泰鋼鐵廠股份有限公司,75688109,鋼鐵業,"14,637.55","13,861.56","60,672.00","42,430.00","40,084.00","39,255.00","42,023.00","47,718.00","48,316.91"
聯穎光電股份有限公司,53170263,半導體業,"35,661.27","33,964.19","55,347.00","59,100.00","59,558.00","55,717.00","52,036.00","57,751.00","56,862.72"
誠美材料科技股份有限公司,27790294,光電業,"30,914.12","29,334.91",0.00,0.00,0.00,0.00,0.00,0.00,0.00
中聯油脂股份有限公司,89480404,食品業,"15,541.88","15,941.14",0.00,0.00,0.00,0.00,0.00,0.00,"47,663.19"
宏捷科技股份有限公司,16130423,半導體業,"18,747.10","20,395.43","18,339.00","17,646.00","20,021.00","17,311.00","18,406.00","30,259.00","36,406.05"
精金科技股份有限公司,70750217,光電業,"40,331.65","42,560.63",0.00,0.00,"80,606.00","75,421.00","95,545.00","77,964.00","84,749.55"
台燿科技股份有限公司,	04226091,電子業,"25,476.64","25,207.57",0.00,0.00,0.00,0.00,0.00,0.00,0.00
住華科技股份有限公司,70848177,電子業,"30,920.40","26,118.29",0.00,0.00,0.00,0.00,0.00,0.00,0.00
藍海氣體工業股份有限公司,28438186,石化業,"43,478.42","41,872.78",0.00,0.00,0.00,0.00,0.00,0.00,0.00
台塑旭彈性纖維股份有限公司,16446128,石化業,"39,197.09","43,900.91",0.00,0.00,0.00,0.00,0.00,0.00,0.00
元晶太陽能科技股份有限公司,28997300,光電業,"36,363.43","31,096.52",0.00,0.00,0.00,0.00,0.00,0.00,0.00
日皓造紙工業股份有限公司,24001900,造紙業,"20,393.58","18,480.81","55,676.00","58,904.00","64,433.00","74,957.00","53,035.00","46,858.00",0.00
新隆纖維染整股份有限公司,	07472834,紡織業,"6,942.08","6,229.88","44,793.00","46,254.00","43,238.00","46,574.00","43,936.00","31,757.00","37,868.27"
采鈺科技股份有限公司,80601119,電子業,"37,060.10","29,508.00",0.00,0.00,0.00,"35,206.00","36,428.00","37,658.00","44,281.86"
巧新科技工業股份有限公司,84980915,鋁製造業,"31,712.99","26,538.85",0.00,0.00,0.00,0.00,0.00,0.00,0.00
餘慶堂興業股份有限公司,28730458,水泥業,"23,691.45","24,559.54",0.00,0.00,0.00,0.00,0.00,0.00,0.00
盧森堡商達爾國際股份有限公司,51158518,半導體業,"25,557.98","9,412.31",0.00,0.00,0.00,0.00,0.00,0.00,0.00
六和機械股份有限公司,44528635,汽機車業,"32,296.26","28,237.58",0.00,0.00,0.00,0.00,0.00,0.00,0.00
矽格股份有限公司,23218022,半導體業,"40,075.05","38,855.11",0.00,0.00,0.00,0.00,0.00,0.00,0.00
名佳利金屬工業股份有限公司,45018531,銅製造業,"33,427.76","36,869.62",0.00,0.00,0.00,0.00,0.00,0.00,0.00
聯合再生能源股份有限公司,27763753,光電業,"39,090.81","37,123.39",0.00,0.00,0.00,0.00,0.00,0.00,0.00
晶碩光學股份有限公司,25021158,眼鏡製造業,"39,809.83","36,558.96",0.00,0.00,0.00,0.00,0.00,0.00,0.00
萬洲化學股份有限公司,	03244705,石化業,"12,803.83","12,795.49",0.00,0.00,0.00,0.00,0.00,0.00,0.00
南港輪胎股份有限公司,11520909,石化業,"26,301.15","25,194.81",0.00,0.00,0.00,0.00,0.00,0.00,0.00
台榮產業股份有限公司,	03543210,碾穀、磨粉及澱粉製品製造業,"14,203.82","14,024.57",0.00,"50,379.00",0.00,0.00,0.00,0.00,0.00
國瑞汽車股份有限公司,12488060,汽機車業,"28,600.10","27,158.25",0.00,0.00,0.00,0.00,0.00,0.00,0.00
台達化學工業股份有限公司,11893409,石化業,"32,782.35","32,754.11",0.00,0.00,0.00,0.00,0.00,0.00,0.00
上銀科技股份有限公司,23503047,金屬加工用機械設備製造業,"37,463.18","34,154.74",0.00,0.00,0.00,0.00,0.00,0.00,0.00
台灣卜蜂企業股份有限公司,36514783,食品業,"20,768.55","20,361.90",0.00,0.00,0.00,0.00,0.00,0.00,0.00
友達晶材股份有限公司,24410807,光電業,"37,030.47","15,290.03",0.00,0.00,0.00,0.00,0.00,0.00,0.00
達輝光電股份有限公司,28230046,光電業,"22,535.49","22,727.68",0.00,0.00,0.00,0.00,0.00,0.00,0.00
三陽工業股份有限公司,24004006,汽機車業,"25,533.30","25,648.35",0.00,0.00,0.00,0.00,0.00,0.00,0.00
東隆興業股份有限公司,18770509,紡織業,"30,317.83","44,130.83","44,547.00","44,588.00","47,450.00","38,397.00",0.00,0.00,0.00
安瀚視特股份有限公司,70781345,非金屬製品加工業,"33,839.40","9,541.27",0.00,0.00,0.00,0.00,0.00,0.00,0.00
三洋窯業股份有限公司,34263157,非金屬製品加工業,"9,325.14","8,757.06","46,215.00","37,617.00","36,487.00","32,958.00","32,866.00","37,099.00","36,098.43"
宏全國際股份有限公司,58176511,鋼鐵業,"35,246.20","31,376.15",0.00,0.00,0.00,0.00,0.00,0.00,0.00
台耀化學股份有限公司,96922622,石化業,"27,042.35","26,257.76",0.00,0.00,0.00,0.00,0.00,0.00,0.00
鴻揚半導體股份有限公司,90505585,半導體業,"26,711.55","25,920.67",0.00,0.00,0.00,0.00,0.00,0.00,0.00
環球水泥股份有限公司,	07568009,水泥業,"5,460.08","4,956.84","42,962.00","44,401.00","40,536.00","9,915.00","9,617.00",0.00,"32,994.05"
台灣國際造船股份有限公司,	04695235,造船業,"22,116.18","16,415.57",0.00,0.00,0.00,0.00,0.00,0.00,0.00
大同染整股份有限公司,	07014916,紡織業,"6,690.74","4,009.28","54,575.00","41,913.00","42,635.00","40,209.00","36,293.00","24,554.00",0.00
科德寶遠東股份有限公司,22663158,紡織業,"30,592.83","30,907.08",0.00,0.00,0.00,0.00,0.00,0.00,0.00
錦美紙業股份有限公司,34175598,造紙業,"11,080.62","5,644.57","39,958.00",0.00,"47,094.00","49,122.00","46,867.00","42,414.00","51,169.68"
怡華實業股份有限公司,33144175,紡織業,"25,850.16","17,100.77",0.00,0.00,0.00,0.00,0.00,0.00,0.00
遠東氣體工業股份有限公司,22956507,石化業,"33,395.98","34,377.13",0.00,0.00,0.00,0.00,0.00,0.00,0.00
紡安股份有限公司,25131486,紡織業,"24,731.62","13,253.70",0.00,0.00,0.00,0.00,0.00,0.00,0.00
環泰企業股份有限公司,12529007,食品業,"4,620.59","4,201.96","35,322.00","35,173.00","31,586.00","32,662.00","31,432.00","32,785.00","30,970.50"
達邁科技股份有限公司,70776899,電子業,"19,928.36","21,443.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
國聯矽業化學股份有限公司,36550632,石化業,"12,982.62","14,053.40",0.00,0.00,0.00,0.00,0.00,0.00,0.00
台合科技股份有限公司,12691423,石化業,"3,619.94","4,288.64",0.00,0.00,0.00,0.00,0.00,0.00,"98,907.37"
台星科股份有限公司,70552666,電子業,"28,685.99","18,876.96",0.00,0.00,"30,770.00","29,571.00","27,696.00","29,624.00","32,105.55"
金車股份有限公司,	05007903,食品業,"15,540.37","14,696.15",0.00,0.00,0.00,0.00,0.00,0.00,0.00
連大興有限公司,80445899,紡織業,"13,063.02","14,077.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
長興材料工業股份有限公司,75339004,石化業,"17,360.05","17,443.58",0.00,0.00,0.00,0.00,0.00,0.00,0.00
東齊染整股份有限公司,54796568,紡織業,"5,650.37","5,774.46",0.00,0.00,0.00,0.00,"32,434.00","34,102.00","32,617.51"
旭德科技股份有限公司,16638110,電子業,"27,975.02","26,754.08",0.00,0.00,0.00,0.00,0.00,0.00,0.00
台豐印刷電路工業股份有限公司,11833698,電子業,"29,849.08","28,550.06",0.00,0.00,0.00,0.00,0.00,0.00,0.00
曜智實業股份有限公司,12617727,紡織業,"5,376.84","6,146.16",0.00,0.00,0.00,0.00,"7,050.00","23,528.00","29,572.35"
楠梓電子股份有限公司,76026851,電子業,"29,449.51","40,086.96",0.00,0.00,0.00,0.00,0.00,0.00,0.00
白馬窯業股份有限公司,34258318,非金屬製品加工業,"9,011.75","10,186.07","67,469.00","71,865.00","40,654.00","37,512.00",0.00,0.00,0.00
台亞半導體股份有限公司,47255947,半導體業,"27,347.23","31,742.78",0.00,0.00,0.00,0.00,0.00,0.00,0.00
欣銓科技股份有限公司,70751779,半導體業,"28,659.66","23,545.17",0.00,0.00,0.00,0.00,0.00,0.00,0.00
台灣史谷脫紙業股份有限公司,11820053,造紙業,"17,552.81","16,359.26",0.00,0.00,0.00,0.00,0.00,0.00,0.00
矽格聯測股份有限公司,84149456,半導體業,"28,468.88","26,852.89",0.00,0.00,0.00,0.00,0.00,0.00,0.00
豐年豐和企業股份有限公司,16635562,食品業,"6,745.27","5,376.49","51,823.00","57,128.00","53,373.00","46,370.00","45,079.00","36,327.00","38,893.94"
欣建工業股份有限公司,28042430,鋼鐵業,"11,803.83","10,603.00","39,629.00","42,390.00","41,346.00","39,566.00",0.00,0.00,0.00
能元科技股份有限公司,16441469,電池製造業,"23,830.30","22,226.43",0.00,0.00,0.00,0.00,0.00,0.00,0.00
美商蘋果電子股份有限公司,54393468,光電業,"25,262.37","23,949.99","10,682.00","17,951.00","22,106.00","22,442.00","21,770.00","22,372.00","21,959.31"
燁興企業股份有限公司,75992214,鋼鐵業,"16,193.17","14,939.97",0.00,0.00,0.00,0.00,0.00,0.00,0.00
台灣普利司通股份有限公司,43031502,石化業,"17,770.72","18,035.40",0.00,0.00,0.00,0.00,0.00,0.00,0.00
和大工業股份有限公司,52264848,汽機車業,"25,415.71","22,560.50",0.00,0.00,0.00,0.00,0.00,0.00,0.00
廣達電腦股份有限公司,22822281,電子業,"26,522.66","28,072.93",0.00,0.00,0.00,0.00,0.00,0.00,0.00
台灣紙業股份有限公司,11912102,石化業,"20,101.53","20,022.90","125,150.00","94,870.00","33,608.00",0.00,0.00,0.00,0.00
漢翔航空工業股份有限公司,97160544,航空業,"23,297.85","23,561.48",0.00,0.00,0.00,0.00,0.00,0.00,0.00
建大工業股份有限公司,59619900,石化業,"16,071.40","15,282.72",0.00,0.00,0.00,0.00,0.00,0.00,0.00
宏洲纖維工業股份有限公司,	07220710,石化業,"17,539.90","22,036.36",0.00,0.00,0.00,0.00,0.00,0.00,0.00
泓達化工股份有限公司,23418128,石化業,"10,287.67","9,403.28",0.00,0.00,0.00,0.00,0.00,0.00,0.00
建榮工業材料股份有限公司,86691377,紡織業,"17,292.37","17,563.41",0.00,0.00,0.00,0.00,0.00,0.00,0.00
晉禾企業股份有限公司,88680066,鋼鐵業,"20,435.17","16,932.04",0.00,0.00,0.00,0.00,0.00,0.00,0.00
銓盟企業股份有限公司,23313356,紡織業,"4,459.63","3,930.22","29,023.00",0.00,"25,327.00",0.00,0.00,0.00,0.00
台鹽實業股份有限公司,89397503,食品業,891.67,"1,482.86","27,570.00","23,857.00","25,301.00","23,297.00","23,974.00","24,526.00","23,867.23"
金元福包裝企業股份有限公司,34227006,石化業,"24,350.21",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
東欣實業股份有限公司,89356756,紡織業,"4,690.77","4,836.19",0.00,0.00,0.00,0.00,0.00,0.00,0.00
鉅輝鋼鐵股份有限公司,13079654,鋼鐵業,"7,884.99","7,322.35",0.00,0.00,0.00,0.00,0.00,0.00,0.00
台群工業股份有限公司,25049986,紡織業,"4,270.33","4,671.93",0.00,0.00,"26,176.00",0.00,0.00,0.00,0.00
東培工業股份有限公司,	07220508,鋼鐵業,"22,779.82","22,981.69",0.00,0.00,0.00,0.00,0.00,0.00,0.00
台灣華可貴股份有限公司,44883108,紡織業,"18,902.52","17,652.56",0.00,0.00,0.00,0.00,0.00,0.00,0.00
台灣湯淺電池股份有限公司,35878589,電池製造業,"21,948.06","21,050.53",0.00,0.00,0.00,0.00,0.00,0.00,0.00
碁富食品股份有限公司,22360437,食品業,"17,705.06","17,053.67",0.00,0.00,0.00,0.00,0.00,0.00,0.00
紘楷股份有限公司,70738116,紡織業,"3,917.91","3,602.02","25,600.00",0.00,0.00,0.00,0.00,0.00,0.00
昇陽國際半導體股份有限公司,84149884,半導體業,"18,655.89","23,060.17",0.00,0.00,0.00,0.00,0.00,0.00,0.00
三芳化學工業股份有限公司,83387850,石化業,"15,892.28","15,576.02","47,511.00","55,984.00","59,378.00","52,926.00","43,930.00",0.00,0.00
和友紡織股份有限公司,35192807,紡織業,"5,438.35","5,359.42",0.00,0.00,0.00,0.00,0.00,0.00,0.00
南帝化學工業股份有限公司,12209807,石化業,"20,302.50","25,336.77",0.00,0.00,0.00,0.00,0.00,0.00,0.00
遠東先進纖維股份有限公司,89392269,石化業,"17,249.69","18,972.70",0.00,0.00,0.00,0.00,0.00,0.00,0.00
嘉聯益科技股份有限公司,86980046,電子業,"21,089.74","15,767.10",0.00,0.00,0.00,0.00,0.00,0.00,0.00
春雨工廠股份有限公司,88187108,鋼鐵業,"8,297.60","5,315.28",0.00,0.00,0.00,0.00,0.00,0.00,0.00
上評資源循環股份有限公司,91004618,造紙業,"13,771.53","12,930.91",0.00,0.00,0.00,0.00,0.00,0.00,0.00
古河銅箔股份有限公司,53372182,銅製造業,"19,709.09","20,701.36",0.00,0.00,0.00,0.00,0.00,0.00,0.00
年興紡織股份有限公司,22266307,紡織業,"15,232.64","4,714.21",0.00,0.00,0.00,0.00,0.00,0.00,0.00
大鐘印染股份有限公司,57002416,紡織業,"5,989.65","6,222.67",0.00,"61,040.00",0.00,"58,476.00","50,424.00","47,563.00","41,636.57"
巨大機械工業股份有限公司,56054251,自行車業,"13,941.08","12,702.06",0.00,0.00,0.00,0.00,0.00,0.00,0.00
元太科技工業股份有限公司,22099890,光電業,"19,166.43","19,031.74","37,577.00","32,304.00","21,332.00","19,631.00","17,168.00","16,009.00","14,913.60"
香榮實業股份有限公司,13035951,紡織業,"2,715.02",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
翔新企業股份有限公司,84570243,紡織業,"3,283.62","3,393.93","23,261.00",0.00,0.00,0.00,0.00,0.00,"27,798.03"
中華凸版電子股份有限公司,16083358,半導體業,"17,287.86","15,923.47","21,596.00","23,955.00","25,626.00","22,763.00","22,393.00","23,163.00","23,571.28"
敦南科技股份有限公司,23528103,半導體業,"7,137.71",0.00,"70,683.00","84,148.00","89,625.00","82,968.00","76,985.00","76,379.00","106,005.71"
亞太優勢微系統股份有限公司,70815339,半導體業,"12,295.49","11,641.12",0.00,0.00,0.00,0.00,0.00,0.00,0.00
東明纖維工業股份有限公司,	07205416,紡織業,"3,136.50","4,053.27",0.00,0.00,0.00,0.00,0.00,0.00,"30,263.47"
獻麒紡織工業股份有限公司,22474430,紡織業,"3,543.96","3,258.56",0.00,0.00,0.00,0.00,0.00,0.00,"28,685.70"
台灣半導體股份有限公司,34286449,半導體業,"10,103.88","10,011.45",0.00,0.00,0.00,"6,582.00","8,797.00","9,482.00","9,631.87"
大統新創股份有限公司,22267777,紡織業,"4,008.71","3,961.12","37,576.00","36,458.00","35,441.00","38,971.00","35,793.00","33,646.00","42,147.97"
艾克爾先進科技股份有限公司,16847968,半導體業,"10,780.51","9,323.30",0.00,0.00,"13,620.00","13,441.00","13,121.00","14,348.00","14,586.39"
可成科技股份有限公司,69905810,鋁製造業,"9,915.57","8,896.03",0.00,0.00,0.00,0.00,0.00,0.00,0.00
辛耘企業股份有限公司,30901647,半導體業,"9,504.36","9,854.27",0.00,0.00,"10,696.00","10,558.00","9,393.00","9,782.00","10,597.41"
晶成半導體股份有限公司,28114454,半導體業,"5,110.94","4,842.07",0.00,0.00,0.00,0.00,0.00,0.00,0.00
新瑞倡企業股份有限公司,	07620770,紡織業,"3,305.76",0.00,"26,297.00",0.00,0.00,0.00,0.00,0.00,"29,294.46"
台灣高技股份有限公司,22099343,電子業,"4,677.78","4,282.50",0.00,0.00,"3,894.00","4,008.00","4,228.00","4,418.00","4,515.48"
