年度,管制編號,事業名稱,事業統編,直接排放量(公噸CO2e),能源間接排放量(公噸CO2e),合計排放量(公噸CO2e),縣市別,行業分類
107,S29A1607,群創光電股份有限公司F廠,12800225,"37,549.00","369,030.00","406,579.00",高雄市,光電材料及元件製造業
106,S3200688,台灣電力股份有限公司興達發電廠,	03795904,"20,152,358.00","10,157.00","20,162,515.00",高雄市,電力供應業
107,S3200688,台灣電力股份有限公司興達發電廠,	03795904,"19,055,682.00","11,122.00","19,066,804.00",高雄市,電力供應業
107,T4500108,台灣電力股份有限公司第三核能發電廠,	03795904,"21,562.00","42,323.00","63,885.00",屏東縣,電力供應業
106,U0100187,台灣水泥股份有限公司和平分公司和平廠,11913502,"3,007,334.00","167,684.00","3,175,018.00",花蓮縣,水泥及其製品製造業
107,U0100187,台灣水泥股份有限公司和平分公司和平廠,11913502,"3,186,750.00","171,350.00","3,358,100.00",花蓮縣,水泥及其製品製造業
106,U0100258,和平電力股份有限公司和平火力發電廠,16096852,"7,793,907.00","1,372.00","7,795,279.00",花蓮縣,電力供應業
107,U0100258,和平電力股份有限公司和平火力發電廠,16096852,"7,797,936.00","1,612.00","7,799,548.00",花蓮縣,電力供應業
106,U9100978,台灣水泥股份有限公司花蓮廠,11913502,"134,027.00","11,893.00","145,920.00",花蓮縣,水泥及其製品製造業
107,U9100978,台灣水泥股份有限公司花蓮廠,11913502,12.00,"1,676.00","1,688.00",花蓮縣,水泥及其製品製造業
106,U9400115,亞洲水泥股份有限公司花蓮製造廠,	03244509,"2,858,289.00","165,463.00","3,023,752.00",花蓮縣,水泥及其製品製造業
107,U9400115,亞洲水泥股份有限公司花蓮製造廠,	03244509,"2,885,585.00","157,726.00","3,043,311.00",花蓮縣,水泥及其製品製造業
106,U9500478,中華紙漿股份有限公司花蓮廠,94025264,"113,823.00","108,272.00","222,095.00",花蓮縣,紙漿、紙及紙板製造業
107,U9500478,中華紙漿股份有限公司花蓮廠,94025264,"112,805.00","103,086.00","215,891.00",花蓮縣,紙漿、紙及紙板製造業
106,V7500777,中華紙漿股份有限公司台東廠,94025264,"113,622.00","51,460.00","165,082.00",臺東縣,紙漿、紙及紙板製造業
107,V7500777,中華紙漿股份有限公司台東廠,94025264,"114,029.00","48,962.00","162,991.00",臺東縣,紙漿、紙及紙板製造業
106,W0404930,台灣電力股份有限公司塔山發電廠夏興分廠,	03795904,"19,925.00",,"19,925.00",金門縣,電力供應業
107,W0404930,台灣電力股份有限公司塔山發電廠夏興分廠,	03795904,"20,051.00",,"20,051.00",金門縣,電力供應業
106,W0504775,台灣電力股份有限公司塔山發電廠,	03795904,"179,136.00",199.00,"179,335.00",金門縣,電力供應業
107,W0504775,台灣電力股份有限公司塔山發電廠,	03795904,"178,237.00",176.00,"178,413.00",金門縣,電力供應業
106,W0803559,台灣電力股份有限公司塔山發電廠麒麟分廠,	03795904,"11,814.00",,"11,814.00",金門縣,電力供應業
107,W0803559,台灣電力股份有限公司塔山發電廠麒麟分廠,	03795904,"12,060.00",,"12,060.00",金門縣,電力供應業
106,X0501232,台灣電力股份有限公司尖山發電廠,	03795904,"255,065.00",251.00,"255,316.00",澎湖縣,電力供應業
107,X0501232,台灣電力股份有限公司尖山發電廠,	03795904,"271,246.00",247.00,"271,493.00",澎湖縣,電力供應業
106,Z6303328,台灣電力股份有限公司珠山發電廠,	03795904,"30,615.00",,"30,615.00",連江縣,電力供應業
107,Z6303328,台灣電力股份有限公司珠山發電廠,	03795904,"31,506.00",,"31,506.00",連江縣,電力供應業
108,B2311535,台灣康寧顯示玻璃股份有限公司,	04388145,"47,951.00","341,840.00","389,791.00",臺中市,玻璃及其製品製造業
108,B2313780,友達光電股份有限公司台中廠,84149738,"18,299.00","1,031,644.00","1,049,943.00",臺中市,光電材料及元件製造業
108,B23B6125,台灣積體電路製造股份有限公司十五B廠,22099131,"286,269.00","1,276,683.00","1,562,952.00",臺中市,半導體製造業
108,B9100709,華新麗華股份有限公司台中不�袗�廠,35412204,"39,246.00","39,769.00","79,015.00",臺中市,金屬加工處理業
108,B9202664,台灣美光記憶體股份有限公司台中二廠,28518076,"4,426.00","113,852.00","118,278.00",臺中市,半導體製造業
108,C1400170,台灣電力股份有限公司協和發電廠,	03795904,"2,918,707.00","24,945.00","2,943,652.00",基隆市,電力供應業
108,C1500291,敦南科技股份有限公司基隆廠,23528103,538.00,"10,623.00","11,161.00",基隆市,其他電子零組件製造業
108,D0301680,瀚宇彩晶南科觸控感應器廠,16450500,"2,980.00","44,181.00","47,161.00",臺南市,光電材料及元件製造業
108,D0302141,聯華電子股份有限公司Fab12A廠第二廠區,47217677,"15,601.00","128,906.00","144,507.00",臺南市,半導體製造業
108,D9000120,和鑫光電股份有限公司南科廠,70750217,"51,953.00","43,592.00","95,545.00",臺南市,光電材料及元件製造業
108,D9000746,台灣積體電路製造股份有限公司十四B廠,22099131,"141,265.00","672,193.00","813,458.00",臺南市,半導體製造業
108,D9001225,群創光電股份有限公司觸控模組廠,12800225,85.00,"25,811.00","25,896.00",臺南市,光電材料及元件製造業
108,D9001396,台灣積體電路製造股份有限公司十四B廠七期,22099131,"51,249.00","267,741.00","318,990.00",臺南市,半導體製造業
108,E1902497,林園先進材料科技股份有限公司,42818882,"202,107.00","14,402.00","216,509.00",高雄市,石油及煤製品製造業
108,E2000554,錦州科技股份有限公司大發廠,53520959,"591,738.00","5,489.00","597,227.00",高雄市,蒸汽供應業
108,E2902160,群創光電股份有限公司L6廠,12800225,"16,091.00","142,853.00","158,944.00",高雄市,光電材料及元件製造業
108,E4900333,台灣中油股份有限公司煉製事業部高雄煉油廠,	03707901,345.00,"18,286.00","18,631.00",高雄市,石油及煤製品製造業
108,E5400878,台灣電力股份有限公司南部發電廠,	03795904,"3,019,106.00","3,163.00","3,022,269.00",高雄市,電力供應業
108,E5600056,台灣中油股份有限公司煉製事業部大林煉油廠,	03707901,"2,812,448.00","682,026.00","3,494,474.00",高雄市,石油及煤製品製造業
108,E5600092,中鋼鋁業股份有限公司,96971313,"69,520.00","132,279.00","201,799.00",高雄市,鋁製造業
108,E5600305,李長榮化學工業股份有限公司高雄廠,39054405,"23,066.00","112,706.00","135,772.00",高雄市,未分類其他化學製品製造業
108,E5600332,協勝發鋼鐵廠股份有限公司,79254702,"87,961.00","197,684.00","285,645.00",高雄市,鋼鐵製造業
108,E5600369,東和鋼鐵企業股份有限公司高雄廠,75280209,"15,469.00","10,879.00","26,348.00",高雄市,鋼鐵製造業
108,E5600501,海光企業股份有限公司,75470524,"28,287.00","110,635.00","138,922.00",高雄市,鋼鐵製造業
108,E5600565,盛餘股份有限公司,79837539,"26,232.00","50,739.00","76,971.00",高雄市,金屬加工處理業
108,E5600798,龍慶鋼鐵企業股份有限公司,85793919,"17,459.00","45,893.00","63,352.00",高雄市,鋼鐵製造業
108,E5600841,中國鋼鐵股份有限公司,30414175,"20,304,215.00","1,087,969.00","21,392,184.00",高雄市,鋼鐵製造業
108,E5600850,中國石油化學工業開發股份有限公司小港廠,	03084741,"634,549.00","142,115.00","776,664.00",高雄市,化學原材料製造業
108,E5600869,台灣糖業股份公司小港廠,	03794905,"90,210.00","2,873.00","93,083.00",高雄市,其他食品製造業
108,E5600896,台灣電力股份有限公司大林發電廠,	03795904,"11,525,868.00","2,961.00","11,528,829.00",高雄市,電力供應業
108,E5601080,漢泰鋼鐵股份有限公司,75688109,"28,641.00","13,382.00","42,023.00",高雄市,鋼鐵製造業
108,E5601197,唐榮鐵工廠股份有限公司,75460005,"54,935.00","101,127.00","156,062.00",高雄市,鋼鐵製造業
108,E5602952,海光企業股份有限公司嘉興鋼鐵廠,75470524,"25,780.00","30,801.00","56,581.00",高雄市,鋼鐵製造業
108,E56A2617,尚承鋼鐵股份有限公司,27208480,"77,291.00","73,404.00","150,695.00",高雄市,鋼鐵製造業
108,E56A4792,中國鋼鐵股份有限公司第三冷軋廠,30414175,"47,600.00","120,365.00","167,965.00",高雄市,鋼鐵製造業
108,E56A7340,源鋼企業股份有限公司,12745455,"33,078.00","14,683.00","47,761.00",高雄市,鋼鐵製造業
108,F0622537,九滎股份有限公司瓊林廠,80629340,"21,564.00","4,424.00","25,988.00",新北市,染整業
108,F0701702,南亞塑膠工業股份有限公司樹林廠,75370905,"329,117.00","3,818.00","332,935.00",新北市,塑膠及合成橡膠原料製造業
108,F0801707,三洋窯業股份有限公司,34263157,"24,396.00","8,470.00","32,866.00",新北市,其他非金屬礦物製品製造業
108,F1507182,泰利實業股份有限公司五股廠,16007423,"30,805.00","5,335.00","36,140.00",新北市,染整業
108,F1600491,南亞塑膠工業股份有限公司林口二廠,75370905,"288,143.00","32,784.00","320,927.00",新北市,塑膠及合成橡膠原料製造業
108,F1606662,南亞科技股份有限公司三廠,89390656,"88,701.00","373,008.00","461,709.00",新北市,半導體製造業
108,F1700736,台灣電力股份有限公司林口發電廠,	03795904,"12,170,563.00","19,495.00","12,190,058.00",新北市,電力供應業
108,F2200084,台灣電力股份有限公司第一核能發電廠,	03795904,"5,063.00","58,492.00","63,555.00",新北市,電力供應業
108,F2800075,台灣電力股份有限公司第二核能發電廠,	03795904,"12,349.00","6,477.00","18,826.00",新北市,電力供應業
108,G3200778,台灣水泥股份有限公司蘇澳廠,11913502,"1,043,184.00","61,952.00","1,105,136.00",宜蘭縣,水泥及其製品製造業
108,G3200849,信大水泥股份有限公司南聖湖廠,	03279507,"488,374.00","38,887.00","527,261.00",宜蘭縣,水泥及其製品製造業
108,G32A0540,羅東鋼鐵廠股份有限公司煉鋼廠,42010509,"30,213.00","89,220.00","119,433.00",宜蘭縣,鋼鐵製造業
108,G3700791,台灣化學纖維股份有限公司龍德廠,58650902,"1,270,124.00","1,049.00","1,271,173.00",宜蘭縣,化學原材料製造業
108,G3700880,台灣塑膠工業股份有限公司冬山廠,75708007,"136,882.00","14,863.00","151,745.00",宜蘭縣,其他非金屬礦物製品製造業
108,G37A0585,潤泰精密材料股份有限公司宜蘭冬山廠,86871981,"597,780.00","46,355.00","644,135.00",宜蘭縣,水泥及其製品製造業
108,g38a0540,台灣半導體股份有限公司利澤廠,34286449,35.00,"8,762.00","8,797.00",宜蘭縣,半導體製造業
108,G4100017,幸福水泥股份有限公司東澳廠,40601248,"604,114.00","40,452.00","644,566.00",宜蘭縣,水泥及其製品製造業
108,H4202215,新隆纖維染整股份有限公司桃園廠,	07472834,"35,769.00","8,167.00","43,936.00",桃園市,染整業
108,H4301839,大鐘印染股份有限公司中壢廠,57002416,"41,571.00","8,853.00","50,424.00",桃園市,染整業
108,H4313348,精材科技股份有限公司中壢廠,16741846,"20,324.00","14,714.00","35,038.00",桃園市,其他電子零組件製造業
108,H43A2855,精材科技股份有限公司中壢二廠,16741846,"39,246.00","16,308.00","55,554.00",桃園市,其他電子零組件製造業
108,H43C0794,精材科技股份有限公司中壢三廠,16741846,"1,408.00","19,930.00","21,338.00",桃園市,其他電子零組件製造業
108,H4500458,力鵬企業股份有限公司楊梅廠,33955322,"69,804.00","21,388.00","91,192.00",桃園市,染整業
108,H4500743,中興紡織廠股份有限公司楊梅化纖廠,35082604,"71,729.00","91,425.00","163,154.00",桃園市,塑膠及合成橡膠原料製造業
108,H45A1887,永豐餘消費品實業股份有限公司楊梅廠,22327037,"24,290.00","18,089.00","42,379.00",桃園市,其他紙製品製造業
108,H4600551,大統新創股份有限公司染整廠,22267777,"29,230.00","6,563.00","35,793.00",桃園市,染整業
108,H4600579,大同染整股份有限公司桃園廠,	07014916,"28,396.00","7,897.00","36,293.00",桃園市,染整業
108,H4601227,義芳化學工業股份有限公司桃園廠,15395706,"378,797.00","59,919.00","438,716.00",桃園市,化學原材料製造業
108,H4601290,台硝股份有限公司桃園廠,38033305,"45,958.00","18,721.00","64,679.00",桃園市,未分類其他化學製品製造業
108,H4601398,南亞塑膠工業股份有限公司錦興廠,75370905,"754,408.00","14,261.00","768,669.00",桃園市,其他非金屬礦物製品製造業
108,H4602313,環泰企業股份有限公司南崁廠,12529007,"26,744.00","4,688.00","31,432.00",桃園市,其他食品製造業
108,H4604568,長生電力股份有限公司,96933037,"1,653,190.00","3,991.00","1,657,181.00",桃園市,電力供應業
108,H46A9391,台光染整股份有限公司海湖二廠,43834853,"27,052.00",744.00,"27,796.00",桃園市,染整業
108,H46B0495,世界先進積體電路股份有限公司晶圓三廠,84149358,"71,451.00","180,577.00","252,028.00",桃園市,半導體製造業
108,H4700645,正隆股份有限公司大園廠,33085508,"213,926.00","130,360.00","344,286.00",桃園市,紙漿、紙及紙板製造業
108,H4702336,大園汽電共生股份有限公司,84526079,"418,836.00","18,427.00","437,263.00",桃園市,電力供應業
108,H4801478,南亞塑膠工業股份有限公司工三廠,75370905,"160,690.00","274,378.00","435,068.00",桃園市,紡紗業
108,H4803507,台灣中油股份有限公司煉製事業部桃園煉油廠,	03707901,"1,734,115.00","200,560.00","1,934,675.00",桃園市,石油及煤製品製造業
108,H4806348,穩懋半導體股份有限公司華亞廠,70752257,"15,134.00","21,317.00","36,451.00",桃園市,半導體製造業
108,H4810799,國光電力股份有限公司,70833553,"771,432.00","3,170.00","774,602.00",桃園市,電力供應業
108,H4810851,華亞汽電股份有限公司華亞汽電廠,70783006,"2,249,128.00","47,203.00","2,296,331.00",桃園市,電力供應業
108,H4886999,穩懋半導體股份有限公司華亞二廠,70752257,"37,711.00","47,179.00","84,890.00",桃園市,半導體製造業
108,H4888493,友達光電股份有限公司,84149738,"7,573.00","280,314.00","287,887.00",桃園市,光電材料及元件製造業
108,H4888582,台灣美光晶圓科技股份有限公司二廠,80353271,"67,075.00","611,618.00","678,693.00",桃園市,半導體製造業
108,H4889454,台灣美光晶圓科技股份有限公司一廠,80353271,"114,868.00","552,428.00","667,296.00",桃園市,半導體製造業
108,H48B0554,穩懋半導體股份有限公司龜山廠,70752257,"13,498.00","34,049.00","47,547.00",桃園市,半導體製造業
108,H4903093,中華凸版電子股份有限公司,16083358,"4,719.00","17,674.00","22,393.00",桃園市,半導體製造業
108,H49A2429,凌巨科技股份有限公司八德廠,16432742,"111,620.00","84,221.00","195,841.00",桃園市,光電材料及元件製造業
108,H5002362,友達光電股份有限公司桃園分公司,84149738,"14,851.00","230,818.00","245,669.00",桃園市,光電材料及元件製造業
108,H5008211,友達光電股份有限公司龍科廠,84149738,"7,429.00","321,699.00","329,128.00",桃園市,光電材料及元件製造業
108,H50A1985,合晶科技股份有限公司園區分公司,16138282,"3,554.00","32,972.00","36,526.00",桃園市,半導體製造業
108,H50A6430,台灣積體電路製造股份有限公司先進封測三廠,22099131,"6,140.00","193,606.00","199,746.00",桃園市,半導體製造業
